customer_id,Recency,Frequency,Monetary,cart_size,customer_satisfaction,customer_age_group,customer_gender,region,store_location_type,is_rewards_member,order_channel,Cluster_Socio_KM,Cluster_Socio_LCA,LCA_Socio_Prob_Max,Cluster_RFM_KM,Cluster_RFM_LCA,LCA_RFM_Prob_Max,Nombre_RFM,Nombre_Socio,Segmento_Nombre,Segmento_Final,num_customizations,fulfillment_time_min
CUST_00104,258,8,145.42000000000002,4.625,3.75,25-34,Male,Southwest,Urban,1,Mobile App,0,1,0.9791540065120973,1,2,0.5176030507674221,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.375,4.025
CUST_00105,32,7,80.95,2.857142857142857,3.857142857142857,25-34,Prefer not to say,West,Rural,1,Drive-Thru,0,1,0.6308963280545677,2,1,0.8188669427852266,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.0,4.0
CUST_00106,187,8,125.74,3.75,3.375,25-34,Female,Midwest,Rural,0,Mobile App,2,1,0.9503362209331332,1,1,0.560963876244339,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.5375
CUST_00107,4,3,54.95,3.6666666666666665,4.666666666666667,25-34,Male,West,Urban,1,Mobile App,0,1,0.9769108519920318,2,1,0.9817199011924249,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.6666666666666665,4.866666666666666
CUST_00108,67,11,161.2,4.090909090909091,3.727272727272727,55+,Prefer not to say,Southeast,Rural,0,Drive-Thru,2,2,0.9866276885193311,1,2,0.8175265335487313,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.4545454545454546,4.7
CUST_00109,264,4,55.44,4.0,2.25,35-44,Female,Midwest,Rural,0,In-Store Cashier,2,2,0.7605214228038288,0,1,0.860064371782791,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,0.75,3.3
CUST_00110,4,9,119.25,3.111111111111111,3.6666666666666665,18-24,Male,Southeast,Urban,1,In-Store Cashier,0,2,0.539424524422474,1,2,0.6372822555612233,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,2.0,3.8444444444444446
CUST_00111,336,6,74.14,2.8333333333333335,3.1666666666666665,55+,Female,Southwest,Rural,0,Drive-Thru,2,2,0.9859518962084783,0,1,0.7307373144090769,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,2.0,5.05
CUST_00112,267,6,97.24,3.8333333333333335,3.3333333333333335,35-44,Female,West,Suburban,1,Mobile App,0,1,0.8179891740519895,0,1,0.8783891965167266,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.1666666666666665,5.016666666666667
CUST_00113,61,7,102.0,3.5714285714285716,3.857142857142857,18-24,Female,West,Urban,0,Mobile App,2,1,0.9613059915744117,2,1,0.7301848380641706,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.0,4.8
CUST_00114,228,8,135.34,4.75,3.5,35-44,Female,Southwest,Suburban,1,Mobile App,0,1,0.8330330360227084,1,1,0.5235573982723842,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.75,3.35
CUST_00115,18,5,81.21000000000001,4.0,4.8,18-24,Prefer not to say,Midwest,Rural,1,Mobile App,0,1,0.9602056923109644,2,1,0.9146525472734669,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.84
CUST_00116,21,7,114.2,4.0,3.857142857142857,18-24,Male,West,Rural,1,Mobile App,0,1,0.9656703771448854,2,1,0.6273839970868732,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.4285714285714284,4.328571428571428
CUST_00117,124,5,79.67,3.8,3.6,35-44,Female,Southeast,Urban,0,Mobile App,2,1,0.7580825900580813,2,1,0.9384448973019668,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.0,4.24
CUST_00118,47,8,114.89,3.625,3.5,25-34,Male,Midwest,Urban,0,Drive-Thru,1,1,0.4912920478019913,1,1,0.5306242764850974,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.375,4.7625
CUST_00119,31,7,94.1,4.0,3.2857142857142856,45-54,Male,Midwest,Rural,1,Drive-Thru,0,0,0.6155785726928908,2,1,0.7556286766235789,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.2857142857142858,3.1857142857142855
CUST_00120,3,15,187.81,3.0,4.0,35-44,Female,Midwest,Urban,0,Drive-Thru,2,0,0.5449337990561981,1,3,0.7567496070460162,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.2,4.406666666666666
CUST_00121,56,10,175.77,4.6,3.8,25-34,Female,Southeast,Urban,1,Mobile App,0,1,0.9807221909911189,1,2,0.8181343459215076,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.7,4.57
CUST_00122,24,12,182.9,4.083333333333333,3.75,35-44,Non-binary,West,Rural,0,Mobile App,2,1,0.7694375784410564,1,2,0.6420840351570637,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.8333333333333333,4.716666666666667
CUST_00123,33,5,114.2,6.4,3.4,25-34,Female,Southwest,Rural,1,Mobile App,0,1,0.97736693641512,2,1,0.8137328686931673,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.8,4.0600000000000005
CUST_00124,230,6,88.05,3.8333333333333335,4.0,25-34,Male,Midwest,Suburban,1,Mobile App,0,1,0.968861076826802,0,1,0.9036149276899371,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.3333333333333333,4.316666666666666
CUST_00125,4,8,107.21000000000001,3.375,3.625,35-44,Male,Northeast,Rural,0,Drive-Thru,1,0,0.5356593223774105,1,1,0.5522703449047078,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.375,4.425
CUST_00126,44,10,140.79,3.2,4.3,25-34,Female,West,Rural,0,Mobile App,2,1,0.9595729495114683,1,2,0.7946534101087233,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.6,4.66
CUST_00127,217,8,128.31,4.0,4.125,18-24,Female,Northeast,Urban,1,Mobile App,0,1,0.9777389210634695,1,1,0.5653959407851528,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.125,4.8
CUST_00128,123,11,156.07,4.363636363636363,3.272727272727273,55+,Prefer not to say,West,Rural,1,Drive-Thru,0,2,0.9825178281901502,1,2,0.8180392147332646,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,0.9090909090909091,4.336363636363637
CUST_00129,22,4,73.7,5.0,4.0,18-24,Male,West,Rural,0,Mobile App,1,1,0.944947823031718,2,1,0.9549498963575538,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5,4.85
CUST_00130,63,10,131.61,3.3,3.8,25-34,Non-binary,Northeast,Urban,0,Mobile App,2,1,0.9781411177586014,1,2,0.7531731789733773,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.4,4.5
CUST_00131,178,4,45.36,3.0,3.25,45-54,Female,Southwest,Rural,1,Drive-Thru,0,0,0.532827585656991,0,1,0.9695760401750751,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,1.0,6.175
CUST_00132,370,4,82.83,5.25,3.5,25-34,Male,Midwest,Suburban,0,Mobile App,1,1,0.9499647226304162,0,0,0.5825763286220609,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.75,4.25
CUST_00133,233,9,120.08,3.0,3.7777777777777777,45-54,Female,Midwest,Urban,0,Drive-Thru,2,0,0.5563817455984121,1,1,0.5222991382018211,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.8888888888888888,4.6
CUST_00134,171,6,74.37,3.0,4.5,35-44,Prefer not to say,West,Urban,1,Mobile App,0,1,0.8196420857459464,2,1,0.926686463830754,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.6666666666666667,4.3
CUST_00135,55,6,115.05,4.833333333333333,4.166666666666667,35-44,Male,Midwest,Suburban,0,In-Store Cashier,1,2,0.777391428860329,2,1,0.7428278144169812,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,3.1666666666666665,3.9
CUST_00136,110,4,53.66,3.5,3.25,45-54,Male,Southeast,Urban,0,Drive-Thru,1,0,0.5084019885502499,2,1,0.9778411451587944,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,2.25,4.95
CUST_00137,34,7,89.97,2.5714285714285716,3.5714285714285716,35-44,Non-binary,Northeast,Urban,0,In-Store Cashier,2,2,0.8686483627994238,2,1,0.778429322091173,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.7142857142857144,4.214285714285714
CUST_00138,140,6,73.95,2.8333333333333335,3.5,18-24,Male,Southeast,Rural,1,Drive-Thru,0,1,0.6072273102040096,2,1,0.9228726565256762,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5,4.466666666666667
CUST_00139,85,5,84.95,4.0,3.4,18-24,Female,Southeast,Urban,1,Mobile App,0,1,0.9769784916987874,2,1,0.9219127127682232,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.8,3.94
CUST_00140,92,7,111.7,3.7142857142857144,4.0,25-34,Female,Midwest,Suburban,1,Mobile App,0,1,0.9728935743168458,2,1,0.6928638101850783,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.142857142857143,4.442857142857143
CUST_00141,43,5,75.41,4.0,3.0,35-44,Male,Southeast,Suburban,0,Drive-Thru,1,0,0.5220744474229705,2,1,0.93175414281497,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.8,4.859999999999999
CUST_00142,219,8,118.6,3.5,3.625,35-44,Male,Southeast,Urban,0,Mobile App,1,1,0.7309318276829426,1,1,0.6335353914820895,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.125,3.8125
CUST_00143,21,8,156.88,4.75,3.5,25-34,Non-binary,West,Urban,0,Mobile App,2,1,0.976459725769942,1,2,0.74478900912481,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.25,4.5
CUST_00144,109,7,94.3,3.2857142857142856,3.7142857142857144,45-54,Male,Southwest,Urban,0,Drive-Thru,1,0,0.5081029939339297,2,1,0.796506324325008,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.8571428571428572,4.4
CUST_00145,349,3,40.58,3.0,4.333333333333333,25-34,Male,Midwest,Suburban,0,Mobile App,1,1,0.9499647226304162,0,0,0.7450692841578654,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.0,4.5
CUST_00146,213,7,117.82,4.428571428571429,3.857142857142857,18-24,Female,Midwest,Urban,1,Mobile App,0,1,0.9704341635916776,2,1,0.7322255916766179,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.2857142857142858,5.3428571428571425
CUST_00147,60,5,79.47,3.6,4.8,35-44,Male,Midwest,Rural,0,Mobile App,1,1,0.6261016427607753,2,1,0.9275560291328168,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.8,4.36
CUST_00148,55,11,170.37,3.5454545454545454,3.4545454545454546,35-44,Female,Northeast,Urban,1,Drive-Thru,0,0,0.4544513223625392,1,2,0.7952429398702904,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,2.8181818181818183,3.8636363636363638
CUST_00149,111,10,137.27,3.3,3.9,25-34,Male,Southeast,Urban,0,Mobile App,1,1,0.9641715107789056,1,2,0.7529469441711995,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.09
CUST_00150,4,6,79.31,3.3333333333333335,4.0,18-24,Female,Southwest,Suburban,0,Mobile App,2,1,0.9617709739776502,2,1,0.8728075954460432,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5,3.683333333333333
CUST_00151,17,7,98.95,3.857142857142857,4.0,55+,Female,Midwest,Urban,0,Drive-Thru,2,2,0.9863974799737774,2,1,0.7203686738022023,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.0,4.5
CUST_00152,41,9,113.64999999999999,3.2222222222222223,2.6666666666666665,45-54,Female,West,Suburban,0,Drive-Thru,2,0,0.5170212957327116,1,2,0.5738498663627959,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.5555555555555556,4.611111111111111
CUST_00153,13,10,151.43,3.8,3.8,18-24,Male,Midwest,Urban,0,Drive-Thru,1,1,0.4691506241864418,1,2,0.8271827780129858,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.2700000000000005
CUST_00154,16,10,174.55,4.0,4.3,25-34,Female,Southwest,Urban,0,Mobile App,2,1,0.9706422071550744,1,2,0.8215503951066093,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.7,4.71
CUST_00155,200,10,131.79,3.5,3.2,45-54,Female,West,Rural,1,Drive-Thru,0,0,0.5360385158944748,1,2,0.6765029000242884,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.7,4.58
CUST_00156,158,10,142.8,3.8,3.4,45-54,Male,Southwest,Rural,1,Drive-Thru,0,0,0.5514948856352568,1,2,0.7523336985830662,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.4,5.1899999999999995
CUST_00157,14,10,161.92000000000002,4.0,4.5,25-34,Male,Southeast,Rural,1,Mobile App,0,1,0.9723361751836913,1,2,0.8335751618262255,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,4.470000000000001
CUST_00158,155,3,52.11,4.666666666666667,4.333333333333333,45-54,Female,Southwest,Suburban,1,In-Store Cashier,0,2,0.7592728365784202,2,1,0.9772949774592012,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.3333333333333335,2.9333333333333336
CUST_00159,69,6,77.32,3.0,3.1666666666666665,25-34,Female,Midwest,Rural,1,Mobile App,0,1,0.9690968271417472,2,1,0.8987356398440929,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.5,4.466666666666667
CUST_00160,223,3,35.72,2.6666666666666665,3.6666666666666665,18-24,Non-binary,Northeast,Urban,1,Mobile App,0,1,0.9839161304441314,0,1,0.8956869719541993,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.0,3.966666666666667
CUST_00161,114,5,99.25999999999999,5.4,4.2,45-54,Prefer not to say,Southeast,Urban,1,Mobile App,0,1,0.8336559832640417,2,1,0.8955090783959159,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.2,4.0
CUST_00162,352,2,32.3,4.0,3.0,45-54,Female,Southeast,Rural,1,Kiosk,0,0,0.8339478911122996,0,0,0.8469977056985025,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,1.5,3.95
CUST_00163,34,8,98.67,2.625,3.75,18-24,Female,Midwest,Rural,1,Mobile App,0,1,0.9631801251623248,2,1,0.633854335198787,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.25,4.3625
CUST_00164,251,2,31.93,4.0,3.5,25-34,Non-binary,Southeast,Suburban,1,Drive-Thru,0,1,0.7221656029276462,0,1,0.7269955600754799,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.5,3.55
CUST_00165,2,7,116.39,3.857142857142857,3.4285714285714284,45-54,Female,Southeast,Urban,0,Mobile App,2,1,0.7682709439844247,2,1,0.5984302452026427,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.4285714285714284,4.257142857142857
CUST_00166,25,8,112.8,3.875,3.25,45-54,Male,Southwest,Urban,1,Drive-Thru,0,0,0.4938502843547972,1,1,0.5285486052657,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.5,3.9375
CUST_00167,10,12,150.26,3.3333333333333335,3.8333333333333335,45-54,Male,Midwest,Rural,0,Drive-Thru,1,0,0.6265799916387192,1,2,0.8083354020111612,Leales Premium,Adultos Drive-Thru,Adultos Drive-Thru · Leales Premium,0_1,1.1666666666666667,4.566666666666666
CUST_00168,4,3,38.400000000000006,3.3333333333333335,4.333333333333333,45-54,Female,Southeast,Rural,1,Drive-Thru,0,0,0.5362270938659369,2,1,0.9883727585513777,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.3333333333333333,4.266666666666667
CUST_00169,15,9,127.9,3.3333333333333335,3.7777777777777777,25-34,Female,Northeast,Urban,0,Mobile App,2,1,0.9698141747720652,1,2,0.6818925686497115,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.3333333333333335,4.733333333333333
CUST_00170,56,8,103.06,3.25,4.5,25-34,Male,Southeast,Urban,1,In-Store Cashier,0,2,0.5730907473533802,1,1,0.6203656276344879,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.5,3.9375
CUST_00171,14,6,80.35,3.6666666666666665,3.3333333333333335,45-54,Male,Midwest,Urban,0,Drive-Thru,1,0,0.5708324257498514,2,1,0.8729451986733296,Regulares Activos,Adultos Drive-Thru,Adultos Drive-Thru · Regulares Activos,0_2,1.3333333333333333,4.916666666666667
CUST_00172,207,4,84.25,5.5,3.5,18-24,Male,Northeast,Rural,1,Mobile App,0,1,0.9680973169109562,0,1,0.9494413344348046,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,3.0,4.475
CUST_00173,166,9,142.45,3.7777777777777777,3.888888888888889,25-34,Female,Northeast,Rural,1,Mobile App,0,1,0.9767240645293821,1,2,0.66807529787077,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.4444444444444444,4.1
CUST_00174,4,6,66.29,2.8333333333333335,3.3333333333333335,55+,Male,Northeast,Rural,1,In-Store Cashier,0,2,0.997738012025593,2,1,0.9087501347870214,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,1.5,4.016666666666667
CUST_00175,266,4,55.040000000000006,2.75,3.75,35-44,Male,Southeast,Urban,0,Mobile App,1,1,0.7309318276829426,0,1,0.853187960271046,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,3.0,5.025
CUST_00176,23,4,63.2,4.5,3.25,55+,Female,Midwest,Urban,0,Drive-Thru,2,2,0.9863974799737774,2,1,0.9662682464490304,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.0,6.05
CUST_00177,38,5,67.0,2.8,3.8,55+,Male,West,Suburban,0,In-Store Cashier,1,2,0.9983825356282079,2,1,0.9447115819160129,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,2.6,3.46
CUST_00178,62,12,165.6,3.8333333333333335,3.6666666666666665,55+,Male,Northeast,Suburban,0,Drive-Thru,1,2,0.9885673976532743,1,2,0.754930624822037,Leales Premium,Tradicionales Presenciales,Tradicionales Presenciales · Leales Premium,2_1,1.4166666666666667,4.758333333333334
CUST_00179,130,8,86.45,3.0,3.375,55+,Male,Southeast,Urban,0,In-Store Cashier,1,2,0.9984505206725819,2,1,0.7679517504973451,Regulares Activos,Tradicionales Presenciales,Tradicionales Presenciales · Regulares Activos,2_2,0.875,3.4375
CUST_00180,64,10,143.43,3.6,3.2,18-24,Male,West,Rural,1,Mobile App,0,1,0.9656703771448854,1,2,0.7947032800175731,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.8,4.59
CUST_00181,628,1,13.09,4.0,2.0,35-44,Male,Midwest,Rural,0,Drive-Thru,1,0,0.6151366719251685,0,0,0.9999500552989817,Dormidos,Adultos Drive-Thru,Adultos Drive-Thru · Dormidos,0_0,0.0,5.2
CUST_00182,46,9,161.13,4.888888888888889,3.4444444444444446,35-44,Female,Midwest,Suburban,1,Mobile App,0,1,0.7836955785016466,1,2,0.8049877665339077,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.7777777777777777,4.944444444444445
CUST_00183,39,6,87.36,3.6666666666666665,3.3333333333333335,25-34,Female,Southwest,Urban,1,Drive-Thru,0,1,0.7042637065007806,2,1,0.8586471642514929,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,2.5,4.616666666666667
CUST_00184,9,6,93.21,3.6666666666666665,3.6666666666666665,25-34,Female,Southeast,Rural,1,Mobile App,0,1,0.9759298237305468,2,1,0.823991719194387,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.6666666666666667,4.483333333333333
CUST_00185,333,10,143.97,3.5,3.9,18-24,Non-binary,Northeast,Suburban,0,Mobile App,2,1,0.9714694875640406,1,2,0.657008108651743,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,1.4,4.64
CUST_00186,527,3,38.769999999999996,3.0,4.666666666666667,35-44,Female,Northeast,Urban,1,Mobile App,0,1,0.8416465237634785,0,0,0.9972298506032987,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,1.6666666666666667,4.166666666666667
CUST_00187,8,6,91.50999999999999,4.166666666666667,3.5,35-44,Female,Midwest,Urban,1,Mobile App,0,1,0.798871357649728,2,1,0.8305040451676003,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.0,4.7
CUST_00188,42,6,88.9,3.5,3.6666666666666665,25-34,Male,Midwest,Urban,0,Mobile App,1,1,0.9541575194590834,2,1,0.8543731128593881,Regulares Activos,Jóvenes Digitales,Jóvenes Digitales · Regulares Activos,1_2,1.8333333333333333,5.233333333333333
CUST_00189,68,8,107.76,3.125,3.625,35-44,Male,Southeast,Suburban,1,Mobile App,0,1,0.8024064449272915,1,1,0.5970787572582001,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.375,3.9124999999999996
CUST_00190,95,9,172.10999999999999,4.777777777777778,4.333333333333333,25-34,Female,Southwest,Suburban,0,Mobile App,2,1,0.9679064412084225,1,2,0.8116565369868582,Leales Premium,Jóvenes Digitales,Jóvenes Digitales · Leales Premium,1_1,2.0,3.1666666666666665
CUST_00191,211,5,58.75,2.4,3.4,35-44,Male,Northeast,Suburban,1,In-Store Cashier,0,2,0.7929420966844357,0,1,0.9524305820080092,Dormidos,Tradicionales Presenciales,Tradicionales Presenciales · Dormidos,2_0,1.4,3.5
CUST_00192,284,4,84.12,5.0,4.25,25-34,Male,West,Suburban,1,Mobile App,0,1,0.9747440281505162,0,1,0.8575210135311179,Dormidos,Jóvenes Digitales,Jóvenes Digitales · Dormidos,1_0,2.0,3.625
